host_id,host_about,ability,benevolence,integrity,trustworthiness,dataVersion
22130188,"Married couple, born and raised in Chicago, but we love to travel. My husband retired (thank-God)  a Lieutenant after 30 years in Law Enforcement.  Our home is a vintage home with vintage furnishings which makes it cozy and comfortable.  It is situated in an urban neighborhood on a thoroughfare and close to public transportation.  We don't live at the house so after check-in you might not see much of us but we are available to answer any questions.  ",0.703560151128,0.298886693101,0.874703121602,0.625716655277,a
5762249,Mix of NYC character with California charm.. I love to incorporate pieces of wherever I travel into my home. My apt is full of life and color and extremely comfortable and welcoming.,0.113788734463,-0.0338186024312,0.188949027421,0.0896397198176,a
2331624,"Affable and loyal friend to many!

I am a VP with a Financial firm.  I grew up with three older brothers and consequently feel that I can get along with anyone, in any situation.  I am very neat, tidy, and I hate forcing others to clean up after me.  

I love sports and travelling.  ",0.52443954362,0.237331256997,0.558131318919,0.439967373179,a
497768,"Originally from Chicago, we have called Los Angeles our home for the last 7 years.  Jose is a cinematographer, sculptor and amazing cook / barkeep.  I crunch numbers by day - and hike, bike, read, design and adventure in my spare time.  You can often spot us antiquing all over town -- keeping an especial eye out for Arts & Crafts era pieces....as we are perennially realigning and re-inventing our space.  In terms of style of living and design aesthetic, we laughingly call ourselves ""bon vivant maximalists.""",0.528152629436,0.508481116426,0.288579516629,0.441737754164,a
2873394,"NYC-based Artist/freelancer who has been living in my apartment for 5 years. I love music, great food & art. ",-0.288173137554,-0.468470749941,-0.00796840419958,-0.254870763898,a
16237886,"I'm Lawrence and this is my home.
I'm Originally from Texas, but I've lived in Chicago for 6yrs.
I have just completed my first year in the hospitality industry as well as my first year as an AirBnB host. 
I love music, food, and meeting new and interesting people. Which I hope to convey in the decor and vibe of my home.
 My favorite thing in the world is My Standard Poodle, Grey. He's pretty great.
Travel is a hobby and passion of mine. 
And sharing the experience of travel with my AirBnB guests fuels that passion. 
I look forward to meeting you!
",0.815877655585,0.609068452927,0.674502016958,0.699816041823,a
10717086,"Easy going businessman from New York, Ny",-0.500653773128,-0.914952393977,-0.737230307633,-0.717612158246,a
16070611,"Hey! I'm a pretty laid back girl, living the dream in Austin TX! I love dogs, camping, and adventures. By day I'm a software developer, by night a Lyft driver and yoga instructor! I LOVE to travel with Airbnb and I can't wait to meet new travelers! ",-0.0839104787952,-0.185415656901,-0.150465932231,-0.139930689309,a
10765395,"musician, video editor, technician, actor, motorcycle mechanic, ",-0.878193254532,-1.33941210779,-1.20922519526,-1.14227685253,a
263199,Life is two numbers separated by a dash. Make the most of that dash!,-0.892653392575,-1.02355681262,-0.719295625436,-0.878501943544,a
9862811,"I take great joy in providing the finest experiences for my guests. Strangers put their trust in me for their accommodations and I strive to make their trip enjoyable and comfortable, with the hope of making friends along the way.
",0.903383518268,0.906006865248,0.59755934319,0.802316575569,a
4789734,"I'm an outgoing, hard working late 20's professional living in Boston - the city of champions!",-0.519869118297,-0.950202801363,-0.602719099854,-0.690930339838,a
727945,"Fun, fearless, thrill seeker, I love adventure.  And I love living in LA.  There are too many cool things to do. ",-1.05484805914,-1.31500134559,-1.13310709277,-1.16765216583,a
24594572,"Robert and Nathan are your hosts and live in the main house. We are quiet professionals with backgrounds in the Arts. We love theatre, movies, and tv. East coast transplants, Robert is originally from NY and Nathan from VA. We love to travel, and love our home! Anything we can do to make your stay more comfortable please let us know!",1.28659674083,0.952487189061,0.855204353365,1.03142942775,a
9996343,"I'm an architect, from Mexico City. I'm currently a graduate student of Interior Design at Pratt Institute. 
My passions are art, design and architecture.

My apt is an extension of myself, I rent it when I'm on vacations, so I hope you feel as homey and comfortable as if you were at your own place. 

If you have any questions or need any tips from NY don't hesitate to ask! I'd love to help!",0.202085735163,-0.75278012312,-0.156549683956,-0.235748023971,a
49366,Live & work in NYC & frequent world traveller.,0.0106530731244,-1.39638233552,-0.632373072002,-0.672700778133,a
947000,"Wanderlust who enjoys traveling and human connection.

Minnesota native currently living in LA working as a producer.

I love to travel, hike, and enjoy a good beach day. If you're looking to brunch, I'm your girl. 

I've had great experiences with AirBnB and want to provide the same comfort and ease in traveling.

Hope to talk to you soon!",0.593116522437,0.405794392007,0.248289224379,0.415733379608,a
19530020,"Sandra is a middle TN native and works for an insurance company. Simba is from Zimbabwe, he has lived in the states for about 14 years and is working on his masters degree in engineering at TSU. We are both active people.  We like to run 5ks and love trying new restaurants. If you're looking for someone who knows the area well, you've come to the right place.  We also love to grill and entertain guests in our home. ",0.775532322788,0.642305725926,0.619788590729,0.679208879814,a
20256286,"Originally from Long Island, I'm laid back and get along with everyone. I love snowboarding, bourbon and country music.",-0.467708129206,-0.492881667854,-0.365030472375,-0.441873423145,a
980006,"Hi my name is Ebony. I am 38 y/o California native. I am prior military, I served in the USN for 8 years as an Intel analyst. I currently work as an assistant food stylist and craft services business owner and have been doing so for the last 4 years. I am extremely down to earth and I am a self-diagnosed work-a-holic who loves to cook. ",0.529724314263,0.0655330601454,0.406804430594,0.334020601667,a
1132624,"From Austin, TX. Watching/Working in film. ",-0.88068583834,-1.24889218301,-0.535432643704,-0.888336888351,a
58235,"We make our home in Seattle, WA but travel often and spend lots of time sailing. Erick formerly worked for design consultancies and I work in finance. We have a furniture company, Plank & Grain Furniture which specializes in reclaimed wood. We don't smoke and are allergic to cats/dogs. Our extended families live nearby and keep us busy with 6 nieces and nefews. It's a great life! 

",1.03998485909,0.321905125809,0.525043569317,0.628977851405,a
5033046,Founder of an initiative that helps to promote women into peacekeeping operations.,0.185078199852,0.285994421114,0.584026013209,0.351699544725,a
4051004,"I have enjoyed Airbnb while traveling through Europe and Australia and wanted to share my wonderful experience with others. I am lucky enough to live in a highly desirable neighborhood in Manhattan where I can enjoy restaurants, shops and long runs along the water and would like to offer the same to my guests!",0.550968504948,0.172661612469,0.101817185194,0.27514910087,a
21741770,I am an advertising young professional living in New York City. I love to explore and travel anywhere I can.,-0.198971952384,-0.536609937265,-0.206918224522,-0.314166704724,a
4756978,"Message from Liz: I am a young professional and native Floridian living in New York City. I work as an interior designer. I love traveling, college football, brunch, live music, the beach and being active! 

I love living in New York and enjoy being a helpful resource to visitors!

Message from Nate: Originally from Chicago but I have lived all over the US and have visited nearly every state and 30 countries. I am an experienced traveler and AirBNB user. I know what makes for a great traveling experience and I assure you that you will be more than satisfied with your stay at our place. ",0.26036544788,0.492540665056,0.0417760369087,0.264894049948,a
9759611,"I'm a twenty-something year old LA transplant who loves my life at the beach in sunny LA! I'm an avid volleyball player, so what better place to call home than the South Bay. 

I travel a lot for work, vacation and of course to visit my family. My college roommate introduced me to AirBnb when she rented a small artsy cottage in Echo Park when she visited LA with some friends and I loved the concept right away! I've had my place listed ever since. ",-0.503811070608,-0.510023401669,-0.256944357689,-0.423592943322,a
313317,"I am a photographer, designer, father.  Been a Brooklyn, NYC resident for over 30 years and can pretty much tell you how and where to find anything here.  I am truly enjoying hosting persons from all over the world in my home, meeting new people and learning a bit about their cultures.  

I have travelled extensively to many different countries over the years as a.photographer, including parts of Africa, Europe, South America and the Caribbean.  I still look forward to going to new places, exposing myself to different cultures and experiences.  As such, I welcome all to visit my studio rental and explore the Brooklyn and NYC culture.  

As a photographer, I specialize mostly in portraiture and most recently interiors.  Aside from my photography, I am passionate about design and style.  I have an interior design company, Ishka Designs, and I am continually evolving my own style as we explore new concepts for clients. 

I have lots to share about NYC and beyond and look forward to hosting each and every one of you.  See you soon.

Live to love, love to live for life is for the living.",0.556865453859,0.512635056673,0.739300673964,0.602933728165,a
30250,"Nichole and Julien are a young married couple living in the heart of  San francisco CA.
We love life, meeting new people and travel to see new landscapes.
Airbnd is great concept for us as it lets us share the beauty of our ciry with others and helps us explore as well.

",-0.0162407698831,-0.133938941324,-0.273685176658,-0.141288295955,a
7028880,"Grew up in the area.  Love the small town vibe in Covina.

A very DIY kinda of guy.  Very easy going and attentive.",-0.451447726556,-0.727076962204,-0.0516960399917,-0.410073576251,a
2894690,"We are from Portland OR, and love to explore cities on foot. Parks, museums, street life are our big favorites",-1.05538873545,-1.09699503091,-1.14534431592,-1.09924269409,a
1578202,"I'm a full-timer.  I work at a design e-comm start-up in the city.  I believe you should love what you do, be the best you can be, and -of course- travel and see the world.   I enjoying grilling in the yard...and asking friends to bring the wine!  Lately, I really love having a coffee on a Saturday morning while reading the NY Times before going out for a run.  I'm currently training for the NYC marathon in November.  Yikes!
Sadly, I've had to cut down on the cocktails this summer.  My summer drink though has been Lambrusco.  Last year it was gin and tonic.   
My first trip abroad was when I was  6 yrs old, to South America to visit family.  I got hooked and haven't stopped since...",-0.0825803470655,-0.301268090172,-0.71949817069,-0.367782202642,a
2276607,"This is a great neighborhood and a great place to stay to get the feel of living in Washington DC.  This fully furnished one bedroom apartment is all above ground (not a basement!) with a lot of character, hard wood floors, central heat and air,  high ceiling, internet, direct tv (but who needs to watch TV with all the museums around!) and private back deck.   I live and work in DC and also live in the three bedroom three bath home above this beautiful apartment. I am looking to host individuals for stays of one week or more!!  DC is a really fun city. Let me know what you want to do and I will have some suggestions.",0.595943772016,0.719889583228,0.16814098865,0.494658114631,a
1821106,"Love to travel! Meet people! And love San Diego and to be able to help you enjoy your stay in San Diego.

I have traveled all over South America and Europe (and even touched Africa - Tanzania and Tunisia).
",-0.164919862821,-0.335258320914,-0.629542590219,-0.376573591318,a
39824695,"I'm a public speaker by trade and love running, reading and enjoying Williamsburg. I've lived in a few major U.S. cities, and New York is by far my favorite. My roommate and I love meeting new people, and and we are excited to share our home and neighborhood with our guests!",0.807888525566,-0.247259378576,-0.16209014953,0.132846332487,a
40336196,"Jim and Casey are siblings that have dreamt of owning a vacation rental for a very long time. The siblings grew up in Long Beach, CA. Jim is a web developer in Newport Beach, CA and Casey is a business analyst consultant that travels for work.",0.851451459155,-0.0797506337744,0.343265798167,0.371655541183,a
1689546,"Hospitality is my forte and I love to host guests and make them feel comfortable, whether I am home or not.. I travel for work, so my home becomes available often. 
I am clean, simple and quite practical.
I do have two cats whom you will never meet because they stay with me always. However please keep in mind if you have allergies. 
Music and dance are my passion and profession, hence living in NYC and NOLA
Please contact me if you'd like a place to stay and WELCOME HOME! 

Sincerely, 
Rebecca",0.893057754612,0.296873151286,0.807888525566,0.665939810488,a
19983740,"I'm an Austinite for most of my life. My sole purpose in life is to make sure everyone's having fun and to promote and preserve the best of Austin! 
As my guest, I want to be helpful, but stay out of your way. Let me know how I can help, otherwise I'll check with you periodically to see if there's anything you need. 
I know hotspots new-and-old and can give tips on great tourist options for entertainment and dining or give you insider tips on how to have a ""locals only"" experience. Let me know how I can help.",-0.00219746944271,0.433221378637,0.42364867579,0.284890861661,a
60923,I Live in New York City and love to travel. my favorite hobbies are  snowboarding and scuba diving.,-0.758274752855,-0.891793266915,-0.468776834974,-0.706281618248,a
11278232,"I am a business and personal coach and am very passionate about my work. I have been on a spiritual path that has taken me to India 4 times over the past 25 years. I am a Grandfather of 6, father of 4. ",0.888271403188,0.251353579564,0.3800857422,0.506570241651,a
1264795,"i was born and raised in the cornfields outside of south bend, indiana, and new orleans was the only place i was prohibited from coming as a child: my parents would drop my sisters and i off with our grandparents in dallas, come here and have fun, then tell us ribald stories about this magical, musical place when they got back. now i'm enjoying the last laugh, watching the palm trees sway outside the window while they're snowed in. i can scarcely imagine living anywhere else.

i've traveled and worked as a journalist and interviewer all over the country--bomb magazine in brooklyn, the chicago tribune, and the portland mercury--before washing up down here. i was paid to study brazilian music for two years at tulane, and now do freelance web/graphic design, photography, and color correction on films. i've played the drums all my life, am learning piano, and can muddle through on bass and guitar. i'm a proud coffee, tea, pizza, and vinyl snob. i have ambitions of re-starting a band, painting, and opening a vintage trailer park B&B/pizzeria somewhere in town. i'm the part-time adopted father of a beagle in advanced middle age whose personality resembles eeyore's. 

i'm also an avid couchsurfer (username: letsjumpnow), and would love to have more space to truly host and interact with my guests, but until then, enjoy having the place to yourself! ",-0.130929632079,-0.340044672338,-0.216098861125,-0.229024388514,a
8551260,"Originally from Seattle, I've been living and working as an actor and home manager in NYC for 3.5 years. I love my apartment in East Williamsburg and I'm excited to share it with visitors! I am a very conscientious and respectful guest as well as host. I keep my space very clean and cozy. I love staying in unique, comfortable spaces, and walking for miles in new places (and rediscovering old ones). When I travel or have guests, food is the main event--please share your recommendations with me and don't be shy to ask for mine! 
",0.727505647943,0.386828731757,0.338479446743,0.484271275481,a
7354654,"Aaron: Charter fishing guide, BBQ shack owner
",-0.0893233366219,-1.14447124076,-0.340044672338,-0.52461308324,a
167554,"A few years ago, I moved to Los Angeles for graduate school. School's done, but the warm weather and friends convinced me to make LA home. I have also lived in San Francisco, Austin, New York and Singapore. Love them all! 

About Airbnb: Becoming a host has been such a source of JOY. Providing a restful retreat for fellow Airbnb members from near and far - whether they are visiting tourist sites, or traveling for business, or searching for a permanent home in LA -  has been so much more rewarding and life-enhancing than I've ever imagined. I look forward to meeting you!",0.593987133883,0.425605313923,0.253310217697,0.424300888501,a
18069768,"I'M OPEN & VERY FRIENDLY I SMILE A LOT.. 5 THINGS I CAN NOT LIVE WITHOUT''MY FAMILY & FRIENDS MY PASSPORT JOGGING SHOES YOGA MY FAVORITE TRAVEL DESTINATIONS, ARE ITALY TUSCANY, PORTUGAL LISBON,
AFRICA KENYA, GERMANY HAMBURG, I LOVE ALL MUSIC, GREAT FOOD, I'M ''VERY PATIENT & HELPFUL, I REALLY LOVE PEOPLE! MY LIFE MOTTO IS TO BE VERY POSITIVE'' AND GIVE HELP TO OTHERS WHEN NEEDED IT''....",0.632763716049,1.01700356582,0.508817904836,0.719528395568,a
1368638,"I grew up in Portland and feel fortunate to live in such a fantastic city and neighborhood, and I'm excited to share it with you.  I'm a very active person and I enjoy all the great activities Portland has to offer, including skiing, snowboarding, surfing, biking, running, you name it.  I would love to make recommendations about what to do during your stay here.  There are many things very close by. You won't be disappointed with the accommodations or the activities that are available to you.
  
I've traveled to France, Germany, and Japan, and truly appreciate the diverse cultures around the world. I feel humbled when I travel because of all the warm and kind people I meet.  I want your experience here in Portland to be great and I'll do what I can to help you enjoy your stay.",0.547594487002,0.126534693193,0.126534693193,0.266887957796,a
15616603,"I'm a geek at heart, currently an IT consultant. I enjoy movies and music festivals!

my favorite books are fountain head, think & grow rich, & moved my cheese

My life motto is good luck , bad luck who knows?",-0.25204573,-2.26624076046,-0.813367027425,-1.11055117263,a
15358500,"Lifelong Chicagoan, save for a few years spent in the UK.  Work in Theatre.  Former Tour Guide.  Please feel free to ask any questions you have about this great city!",0.3800857422,-0.00415410757538,0.000632243848376,0.125521292824,a
21846735,I'm a long-time Nashvillian and can help you find the hidden gems in the city.,-0.544373361173,-0.887006915492,-0.758274752855,-0.72988500984,a
432441,"Paul and Janet moved to the USA from the UK in 1996 after having spent time in Brazil and Guyana. Janet has worked in production for live events for  most of her life, corporate, film and concert.  Paul is ex music industry and is now a USPTA Tennis Coach.  We love to travel anywhere (this picture is us at the Angkor Complex in Cambodia) and everywhere and currently have lived in Nashville 12 years.  We enjoy sharing travel stories over a nice glass of something on our front porch.",0.978226983659,0.637550067473,0.384872093624,0.666883048252,a
28184994,"I'm a mother of two, a writer and a drummer.  I am a native of the Boston area.  I worked in the Hospitality Industry for 20 years and can help you find whatever you need in Boston!",0.965954832385,0.900215549134,0.845156549161,0.90377564356,a
2108926,"AirBnb and renting a vacation rental doesn't need to be the unprofessional experience which some may have had in the past. All of our guests will experience a professional operation and I treat every guest and property as if it is a 5 star hotel experience. Professional cleaning crews, quality amenities, 24 hour contact information for myself and team to take care of any needs. In addition I will lend the personal knowledge that I have of Los Angeles to make sure everyone's experience is tailored to their wants and needs. 

I have been traveling and hosting using AirBnb for over 4 years now and consider myself a global citizen of world. With over 30 countries visited and staying in some of the best places (and worst), I strive to make peoples experiences as good as I can when visiting my home city of Los Angeles.

My goal is to make every fellow traveler feel at home in the City of Angels. All of our properties are met with the highest standards of cleanliness, decor, linens, FULLY stocked kitchens for cooking, and basic amenities such as spa quality shampoos and soaps.

I look forward to having you!",1.26401049986,1.15751432923,1.14321221663,1.18824568191,a
34471371,"We left the big city life to have more time with each other.

I am a Kitesurf instructor and we own three dragon boats which we operate on the Yesica River.  We offer lots of fun activities as well as a 1/2 day river adventure: (website hidden)

We are active, laid back, open-minded and young-at-heart.  My favorite book is ""Four Hour Work Week"" and that is also my motto in life.  During down-time, we're avid movie watchers.  My favorite movie is ""Breaking Point"".  We eat pretty healthy but of course like the indulge every so often.  What's life without occasional fat, calories and sugar?!

As our guest, we will be accommodating, friendly and very helpful.  We are happy to socialize with you or simply leave you to enjoy your private time alone.  ",0.270605310383,0.143861326214,0.0846424357656,0.166369690788,a
845242,"After living in this beautiful city for 15 years, I have discovered some unique places- I think you will find it as amazing as I do, regardless of the season. My home is a GEM in the heart of the city! If you are new to Chicago, I can leave a list of all of my favorite places as suggestions for you to visit, dine and see, both on and off the beaten path.",0.0590236131358,-0.0528184623844,-0.0558038649524,-0.0165329047337,a
7141810,"I'm a los angeles-born musician, producer and audio engineer.

I dont think I could live without plants/the outdoors, music and my family.",-0.0693566281777,-0.451399495344,-0.269021819345,-0.263259314289,a
1105484,"Filmmaker/Teacher and Economist living just over the DC line in lovely Mount Rainier, Maryland. We love to travel and hosting other like minded adventurers. We have a daughter who we drag around the world while it's still free. ",0.12097718882,-0.302971949437,0.0180662168118,-0.0546428479351,a
3628392,"Hi - Welcome to my East Village apartment!
A little bit about me...I have been living in New York City for about 10 years now and love the thought of sharing my space and neighborhood with someone new to the city.  It would be impossible to discover it all in just one visit, but I will do my best to set you off in the right direction.

I frequently travel throughout the United States with my job, but was recently motivated to post my apartment for the first time when I stayed in apartments in Amsterdam and Berlin this past year. I had an incredible experience and want you  to have the same in my apartment.",0.582737477311,0.388443295231,0.517572885918,0.496251219487,a
93779,"I enjoy travel for the adventure, culture, language, food, dance and conversation and have lived in the US, Barcelona, Costa Rica, and Switzerland!



",-0.640947568579,-1.02833634064,-0.728145783985,-0.799143231068,a
2757621,"I am from Boston originally, now working for an Asia based consulting firm. ",-0.282112813332,-1.22857622367,-0.746007991009,-0.75223234267,a
6989696,"“ We didn't all come over on the same ship, but were all in the same boat. ”
— Bernard M. Baruch

I enjoy traveling, meeting people from diverse cultures, baking, trying different cuisines, socializing, concerts, watching travel shows and dancing.  I enjoy walking to nearby Fort Greene Park or all the way to Lower Manhattan via the Brooklyn Bridge, and attending free concerts/festivals in NYC's beautiful parks during the summer. 

I have a keen interest in what's going on in the rest of the world. I am involved in cultural exchange meetup groups, which gives me the opportunity to meet people from all over the world. One group, a language exchange meetup allows me to practice my Spanish whilst helping non-native English speakers to practice and improve their English. 

I love shopping and am a bargain shopper at heart. I always like to make sure that visitors to NYC get the best deals for their money. Moreover, as someone who travels solo often, I know how important it is for women to be in a clean, comfortable, and safe environment. 

PLEASE NOTE - VERY IMPORTANT
Kindly send me a message before trying to book. I will respond to you as soon as possible and let you know, if the room is available. You'll get a clean, tidy, safe and comfortable place to stay in, and a kind and helpful host; I'd like a guest who is responsible, respectful, pleasant, drama free and willing to clean up after herself. I do this because I enjoy traveling and like to connect with people from diverse backgrounds. I've met some really wonderful people through this service and hope to meet many more. Thank you. I look forward to hosting you. :-) 
 ",0.839641868164,0.821779661139,0.777462679339,0.812961402881,a
3128388,"Hi Travelers!! 
Zoe, Patrick & our sweet puppy Jonnë here!! Thanks for checking out our listing. We are looking forward to getting to know you and sharing our home and experiences. 
While I absolutely adore my city I have a passion to travel. Whether its close to home or abroad, I'm constantly exploring cities, national parks, or on the search for a secluded beach. 
My ideal trip is one when I'm able to absolutely assimilate into the local culture. To find the perfect eateries that are off the tourist trail, grab a beer at the local pub, and if I'm lucky buy fresh produce at the local farmer's market and cook a newfound dish for dinner. 
I find that I'm able to be the most comfortable when staying through AirBnB and that's why I decided to encourage the same style of travel and host as well. 
I look forward to future adventures and swapping travel stories with you. ",0.792970029135,0.759395065508,0.691844867597,0.748069987413,a
156581,"I live in NY city, enjoy it immemsely.",-1.58183456302,-1.64639935836,-1.58183456302,-1.60335616147,a
680066,"Matt is a property manager, originally from the midwest, but has lived here in Seattle/Lakewood for 21 years...avid golfer & sports fan, loves gardening, home improvement projects and his boys, most of all.  Julie is a homemaker, formerly an archtiectural designer and has lived in Seattle/Lakewood for nearly her whole life...former professional figure skater, loves music, home improvement projects, gardening & time with the family.",0.577115750892,0.529238674666,0.408440391441,0.504931605666,a
1657418,"I am actor, writer, and personal trainer. I live to laugh and love to make others laugh with or at me!",-0.480803041984,-0.859860506583,-0.798281113807,-0.712981554125,a
1798535,"My name is Alejandro and I live with my girlfriend Jessica in Manhattan, NYC where we are both medical and graduate students in neuroscience. I was born and raised in Puerto Rico in the Caribbean. I speak Spanish and English.  I love traveling and discovering new places, meeting new people, experiencing food, wine, and art, and simply making the most of every day.

Jessica and I enjoy having guests stay in our cozy apartment in the Upper West Side of Manhattan, NYC. We really love this neighborhood and are excited for other people to enjoy it as well. We're happy to give you tips and suggestions and will do everything that we can to ensure your stay is a fantastic experience!",0.186167867962,0.461339398037,0.354843227412,0.334116831137,a
7086,"I am fun, honest and very easy going and travel a lot. I am looking to share my home with guest who are mature, fun, trustworthy, responsible and also very easy going. 

",-0.354603000383,-0.519693161216,-0.390563570529,-0.421619910709,a
7338,"Hello,
I am French, I have lived in the US for a while,
let me know if you need more info,
All the best,
A",-1.16722146047,-1.41416393182,-1.33828242644,-1.30655593958,a
305591,"From Philly originally, now in NYC. Entrepreneur and strategy executive, Wharton MBA.",-0.487348538978,-1.20318203062,-1.03212106465,-0.907550544749,a
3228078,"Small family-focused home with a friendly teenage son (away at college most the year) and a medium-size, friendly mellow dog. We're into sports, movies, museums, music and cooking. We've done extensive world traveling and hosted 37 foreign exchange students. Everyone loved staying with us and we still have many worldwide friendships. 

We're easy going, super friendly and welcoming, and will do whatever we can to make your stay memorable. We look forward to meeting new people, and enjoy seeing pictures of their family, where they live, and their favorite activities. 

We believe in taking care of the environment and use only all green, all natural products in our home. We recycle, reuse, compost, grow herbs and attempt to leave a low carbon footprint. 

Wherever you come from, you bring a piece of your culture and we leave with you a piece of ours. This is what enriches our lives and why we do airbnb. ",1.14858322572,1.01885383898,1.01885383898,1.06209696789,a
19538468,"Hi My Dear Friends,
 
By the way of introduction, I am Li (it's my nickname). I am fortunate enough to get an opportunity to live and to work in the most magnificent city in the world - NYC!

I am an easy going young lady who was born and lived in the Ural Mountains (Russia) for 22 years. I came to the US  a few years ago as an international student and I love it!
 
My life motto is to do good things to others; and the goodness will come to you. I think AirBnb is a beautiful facilitator for that. It also gives me an opportunity to meet new cool people like you from different parts of the world. Personally when I travel, I love to see each city as I live there; and when I accommodate my guests, I love to offer them that sort of experience. If you visit NYC alone or with friends/family I can provide you with the finest NYC home in the Middle of Manhattan.
 
Looking forward to meeting with you!
 
Sincerely yours,
Li - Host.",0.815628553389,0.523769304196,0.523769304196,0.621055720594,a
769397,"After living in San Francisco for a dozen years, I moved to Portland, Oregon.  I've become tolerant of the rain because i'm surrounded by love and sunshine with my husband and two adorable boys (though i'll always be a sunshine Cali girl!).",0.549901833546,0.230248187453,0.0355291318358,0.271893050945,a
3911196,"Brooklyn, NY residents since 2006 -- who enjoy traveling, art, food and music. We both work in the advertising industry in Manhattan.",0.666957834689,0.323668420594,-0.284124514258,0.235500580342,a
16442921,I enjoy meeting people from around the world and welcome them to Boston .,-0.947067574446,-0.292003103591,0.518387476211,-0.240227733942,a
7706796,"Venice, California",-0.744469929495,-0.962824753113,-0.347153228928,-0.684815970512,a
2771173,I recently moved to San Diego from Europe,0.00401477450075,-0.931310395778,0.00401477450075,-0.307760282259,a
28251936,I live and work in Los Angeles.  I enjoy travelling and spending time with my friends and family. I'm here to make your experience comfortable and easy. Thanks!,0.027650542502,0.0355291318358,1.05639594592,0.373191873419,a
6725667,"I'm from Vancouver, Canada. I love sports, socializing, reading, and writing :)",-0.299881692925,0.0355291318358,1.05639594592,0.26401446161,a
65059,"Hello there,

I am a 29 year-old medical student (and bartender) and am trying to offer clean, cheap and central lodging to travelers who'd like to cut on lodging costs. 

I love traveling and meeting people and being an unofficial NYC guide for them. 

 ",-1.04048780759,0.643322066687,0.744620889163,0.115818382753,a
50314315,"Hello, I was born in France and been leaving in LA for 2 decades. I really love this city and the west coast. I travel a lot and work in the film industry .",0.059164899837,0.222369598119,0.323668420594,0.201734306183,a
